Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
141,12.100455285665229,15.822846020392257,2.7285706935930842,0.9657824449138642,12.0,16.0,2.59706907632719,0.978042187132046,2.4462119282610506,3.6873656941687267
142,12.079093744734944,15.831246457129108,2.7296290121000255,0.9572751358218351,12.0,16.0,2.59706907632719,0.978042187132046,2.205675726409878,3.8992676831433597
143,12.076289184858252,15.850360679950382,2.7389298696662823,0.9557875286502199,12.0,16.0,2.59706907632719,0.978042187132046,2.424114743087279,4.075193431185436
144,12.066394691134231,15.846843280365519,2.731108815819371,0.9517068897025971,12.0,16.0,2.59706907632719,0.978042187132046,2.3374430974350755,3.7179129456594753
145,12.080933196931964,15.84576743090575,2.7253435036777547,0.9568663128419813,12.0,16.0,2.59706907632719,0.978042187132046,2.634158853540603,3.7560497825874837
146,12.07135701216159,15.853991564509675,2.7267456888818535,0.9530001118443554,12.0,16.0,2.59706907632719,0.978042187132046,2.345847118028059,3.904282783850835
147,12.062091267300223,15.868548870370498,2.733044293751252,0.9492967932561723,12.0,16.0,2.59706907632719,0.978042187132046,2.3461662019836527,4.009341309986235
148,12.067722898395742,15.874531372868535,2.7328122301950564,0.9511671012737638,12.0,16.0,2.59706907632719,0.978042187132046,2.5235376256802966,3.875020386463764
149,12.055224955427372,15.888577588168076,2.738750044869428,0.9462439401499801,12.0,16.0,2.59706907632719,0.978042187132046,2.303919138626981,4.0059799603314215
150,12.045204339345615,15.905276464374143,2.746725886593847,0.942273071144986,12.0,16.0,2.59706907632719,0.978042187132046,2.3286511248394044,4.053502007030388
151,12.056213435101181,15.894897393331094,2.734173491266806,0.9462210937090881,12.0,16.0,2.59706907632719,0.978042187132046,2.5823293016666233,3.6228904039072574
152,12.048044673488132,15.893021680835462,2.7283532634828798,0.9430869213190483,12.0,16.0,2.59706907632719,0.978042187132046,2.3559703395469263,3.7570593787357076
153,12.05052451391918,15.882168448055577,2.715987340787101,0.9440878666384067,12.0,16.0,2.59706907632719,0.978042187132046,2.487057858509878,3.613807815217251
154,12.05946792748095,15.883162990395348,2.7128056642889944,0.947555139349817,12.0,16.0,2.59706907632719,0.978042187132046,2.568974436349847,3.800203743705649
155,12.05929308593306,15.887229894840495,2.7119981390788825,0.9475845300209552,12.0,16.0,2.59706907632719,0.978042187132046,2.4611079693356857,3.8483968004871008
156,12.056935332222182,15.88657305964628,2.7077029828656567,0.9468351498408016,12.0,16.0,2.59706907632719,0.978042187132046,2.435691555252747,3.7736954571281998
157,12.049572914475903,15.899192018255965,2.7135916935740156,0.9442369002606623,12.0,16.0,2.59706907632719,0.978042187132046,2.3742859769160423,3.9870811659802894
158,12.043771999499825,15.911671000856453,2.719341521519879,0.9422038341044469,12.0,16.0,2.59706907632719,0.978042187132046,2.3893813501360603,3.9883242952570113
159,12.015671413456744,15.901257062440433,2.707945586738954,0.9319926318153066,12.0,16.0,2.59706907632719,0.978042187132046,2.1194011215971313,3.6280089160614453
160,12.012800780252281,15.90021496777858,2.7040723256675805,0.9314637982369867,12.0,16.0,2.59706907632719,0.978042187132046,2.4225730183904797,3.779772565801495
161,12.021455119023482,15.898093755996868,2.699458522190187,0.9352615228673111,12.0,16.0,2.59706907632719,0.978042187132046,2.5633190882827184,3.7612686412608447
162,12.036594899018024,15.910814542959791,2.7060050061361687,0.9413487720581841,12.0,16.0,2.59706907632719,0.978042187132046,2.6431227837280953,3.995181065616076
163,12.046255129365008,15.918711579932628,2.708643811056857,0.945196082069396,12.0,16.0,2.59706907632719,0.978042187132046,2.5778350746390624,3.916797120326314
164,12.058276468112492,15.909829662734712,2.6984925392703136,0.9498704147105245,12.0,16.0,2.59706907632719,0.978042187132046,2.609867144862503,3.646835461410316
165,12.048036486433178,15.92227263255342,2.7046543514394714,0.9462072891871494,12.0,16.0,2.59706907632719,0.978042187132046,2.343421386693903,3.9863155112899533
166,12.035568474761895,15.930600596340557,2.7077273728655817,0.941745658652054,12.0,16.0,2.59706907632719,0.978042187132046,2.312561964947985,3.9250626565091107
167,12.058199890145838,15.932040928959202,2.7055090775637916,0.9503857152197945,12.0,16.0,2.59706907632719,0.978042187132046,2.7350073905218393,3.8147919584987937
168,12.06212841707359,15.935422266030283,2.7046837106762394,0.9519071242384148,12.0,16.0,2.59706907632719,0.978042187132046,2.51354535271882,3.8428151308335585
169,12.065108237285475,15.94570502124505,2.709066337189136,0.9530175031934751,12.0,16.0,2.59706907632719,0.978042187132046,2.502081870850116,3.9529181467048007
170,12.06400638654857,15.94438614712424,2.7046346693131267,0.9525901082017795,12.0,16.0,2.59706907632719,0.978042187132046,2.4532592965234192,3.7687034869402685
171,12.066641127049534,15.940968840430639,2.6987531040092096,0.953622311126824,12.0,16.0,2.59706907632719,0.978042187132046,2.500410974521977,3.7347243729798327
172,12.060884245239395,15.93531821720073,2.691378158370023,0.9516035350160632,12.0,16.0,2.59706907632719,0.978042187132046,2.4020299510450025,3.6987812188503586
173,12.088037461448442,15.948365227455293,2.698158073949983,0.9618270051740647,12.0,16.0,2.59706907632719,0.978042187132046,2.7995299654533445,3.9943706578383127
174,12.08327198731344,15.950395529625604,2.6963894883230126,0.959950270028403,12.0,16.0,2.59706907632719,0.978042187132046,2.4172719530869182,3.817518826567162
175,12.067820387752068,15.930063378564927,2.677977106969042,0.9542877388283661,12.0,16.0,2.59706907632719,0.978042187132046,2.291123672310467,3.462485584054881
176,12.074618916541565,15.935275628727318,2.6793038200608135,0.9571078633083846,12.0,16.0,2.59706907632719,0.978042187132046,2.561041499696722,3.8688662050862823
